시가,고가,저가,종가,거래량,등락률,return,ma5,ma20,fib_high,fib_low,fib_236,fib_382,fib_500,fib_618,fib_236_diff,fib_382_diff,fib_500_diff,fib_618_diff,rsi,macd,macd_signal,macd_hist
26000,26200,25980,25980,142627,0.0,0.0,25816.0,26325.0,27860.0,21040.0,26250.48,25254.76,24450.0,23645.239999999998,-0.010411085450346403,0.027915319476520463,0.05889145496535797,0.08986759045419561,36.96969696969697,131.76131604335023,277.3246531069289,-145.56333706357867
25980,26800,25980,26700,185800,2.771362586605081,0.02771362586605086,26000.0,26335.0,27860.0,21300.0,26311.84,25354.08,24580.0,23805.92,0.0145378277153558,0.05040898876404488,0.07940074906367041,0.10839250936329595,49.23857868020305,183.68466454469672,258.59665539448247,-74.91199084978575
26900,26980,26540,26540,169854,-0.599250936329588,-0.005992509363295873,26168.0,26290.0,27860.0,21300.0,26311.84,25354.08,24580.0,23805.92,0.008596834966088917,0.04468425018839481,0.07385079125847777,0.10301733232856072,45.7286432160804,209.5085453985157,248.77903339528913,-39.270487996773426
26500,26500,25680,25680,534006,-3.2403918613413714,-0.03240391861341374,26176.0,26191.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.029199376947040504,0.005253894080996817,0.033099688473520246,0.06094548286604368,41.55251141552512,158.7493803079342,230.77310277781814,-72.02372246988395
25880,26440,25760,26420,252113,2.881619937694704,0.028816199376947127,26264.0,26160.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.0003724451173353575,0.03311582134746398,0.06018168054504164,0.0872475397426193,47.540983606557376,176.203032954254,219.85908881310533,-43.65605585885132
26420,26440,25880,26000,229628,-1.5897047691143074,-0.015897047691143085,26268.0,26130.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.016532307692307697,0.01749692307692301,0.045,0.07250307692307699,46.58634538152611,154.36526186001356,206.760323422487,-52.395061562473444
25900,25940,25720,25800,166695,-0.7692307692307693,-0.007692307692307665,26088.0,26078.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.0244124031007752,0.009880620155038692,0.037596899224806204,0.06531317829457371,47.93388429752066,119.54233280487097,189.31672529896383,-69.77439249409287
25500,25600,25340,25380,192711,-1.627906976744186,-0.016279069767441867,25856.0,26009.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.041364854215918054,-0.006504334121355467,0.021670606776989756,0.04984554767533498,51.32743362831859,57.3928318892431,162.9319466170197,-105.53911472777659
25380,25500,25240,25240,196107,-0.5516154452324665,-0.005516154452324673,25768.0,25927.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.04714104595879557,-0.012087163232963619,0.01624405705229794,0.0445752773375595,48.230088495575224,-3.1219375676082564,129.72116978009413,-132.8431073477024
25240,25440,25240,25240,138322,0.0,0.0,25532.0,25868.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.04714104595879557,-0.012087163232963619,0.01624405705229794,0.0445752773375595,45.58139534883721,-50.49821634356704,93.6772925553619,-144.17550889892894
25240,25500,25240,25260,181812,0.07923930269413629,0.0007923930269413404,25384.0,25798.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.04631195566112431,-0.011285827395091123,0.017022961203483768,0.04533174980205866,43.75,-85.44546363136033,57.85274131801745,-143.29820494937778
25260,25860,25260,25660,303867,1.583531274742676,0.015835312747426666,25356.0,25764.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.03000155884645363,0.004478565861262597,0.0323460639127046,0.0602135619641466,49.55357142857143,-79.94321619437324,30.29354981553932,-110.23676600991256
25660,25900,25440,25680,206729,0.0779423226812159,0.000779423226812126,25416.0,25748.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.029199376947040504,0.005253894080996817,0.033099688473520246,0.06094548286604368,50.45045045045046,-73.1258631745768,9.609667217516094,-82.7355303920929
25460,25460,25100,25220,222801,-1.791277258566978,-0.01791277258566981,25412.0,25746.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.04797145122918319,-0.01288977002379071,0.015463917525773196,0.0438176050753371,41.66666666666667,-103.64644570124074,-13.041555366235272,-90.60489033500546
25220,25600,25200,25540,175494,1.26883425852498,0.012688342585249757,25472.0,25753.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.03484103367267033,-0.000198903680501243,0.02779953014878622,0.05579796397807368,45.49180327868853,-100.85036140501688,-30.6033165739916,-70.24704483102528
25560,26200,25560,25980,207962,1.7227877838684416,0.017227877838684513,25616.0,25771.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.01731485758275597,0.01674056966897607,0.04426481909160893,0.07178906851424179,42.17391304347826,-62.410690102791705,-36.96479127975162,-25.445898823040082
26020,26160,25500,25800,174677,-0.6928406466512702,-0.006928406466512715,25644.0,25772.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.0244124031007752,0.009880620155038692,0.037596899224806204,0.06531317829457371,41.99134199134199,-45.941879936057376,-38.760209011012776,-7.1816709250446
25300,25760,25280,25560,168369,-0.9302325581395349,-0.009302325581395321,25620.0,25765.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.03403129890453835,0.0005837245696399942,0.028560250391236306,0.056536776212832617,48.5,-51.66071094575818,-41.34030939796186,-10.320401547796322
25560,25700,25220,25600,160466,0.1564945226917058,0.0015649452269170805,25696.0,25763.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.032415625,0.002145312499999932,0.030078125,0.05801093750000007,37.57575757575757,-52.36166731009871,-43.54458098038923,-8.817086329709483
25600,25840,25340,25840,206192,0.9375,0.009374999999999911,25756.0,25756.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.02282662538699691,0.011413312693498384,0.03908668730650155,0.06676006191950472,47.43589743589743,-33.16883634415353,-41.46943205314209,8.30059570898856
25840,25980,25640,25900,207148,0.23219814241486067,0.0023219814241486336,25740.0,25752.0,27860.0,21800.0,26429.84,25545.08,24830.0,24114.92,-0.02045714285714286,0.013703474903474837,0.04131274131274131,0.0689220077220078,51.67785234899329,-12.967400842695497,-35.76902581105278,22.80162496835728
25900,26000,25700,25700,156151,-0.7722007722007722,-0.007722007722007707,25720.0,25702.0,27860.0,22240.0,26533.68,25713.16,25050.0,24386.84,-0.03243891050583659,-0.0005120622568093329,0.02529182879377432,0.05109571984435797,55.79710144927537,-12.946704642490658,-31.204561577340357,18.2578569348497
25700,25780,25320,25320,227230,-1.4785992217898831,-0.01478599221789878,25672.0,25641.0,27860.0,22240.0,26533.68,25713.16,25050.0,24386.84,-0.04793364928909954,-0.015527646129541859,0.01066350710900474,0.03685466034755134,51.333333333333336,-43.09633919056432,-33.58291709998515,-9.51342209057917
25300,25320,24820,25080,232944,-0.9478672985781991,-0.009478672985781977,25568.0,25611.0,27860.0,22300.0,26547.84,25736.08,25080.0,24423.92,-0.05852631578947369,-0.026159489633173914,0.0,0.026159489633173914,47.53086419753086,-85.37202051238273,-43.940737782464666,-41.43128272991807
25200,25440,25080,25200,203958,0.4784688995215311,0.004784688995215225,25440.0,25550.0,27860.0,22540.0,26604.48,25827.76,25200.0,24572.24,-0.055733333333333315,-0.024911111111111047,0.0,0.024911111111111047,49.101796407185624,-107.94844296665906,-56.74227881930355,-51.20616414735551
25200,25200,24100,24100,306939,-4.365079365079365,-0.04365079365079361,25080.0,25455.0,27860.0,23720.0,26882.96,26278.52,25790.0,25301.48,-0.11547551867219913,-0.09039502074688799,-0.07012448132780083,-0.04985394190871367,30.693069306930695,-212.15562930016313,-87.82494891547547,-124.33068038468765
24040,24360,23720,24160,216002,0.24896265560165973,0.0024896265560165887,24772.0,25373.0,27860.0,23720.0,26882.96,26278.52,25790.0,25301.48,-0.112705298013245,-0.08768708609271525,-0.06746688741721854,-0.04724668874172184,31.372549019607845,-286.5953835010514,-127.57903583259068,-159.01634766846072
24160,24160,23360,23500,366752,-2.7317880794701987,-0.027317880794701987,24408.0,25279.0,27860.0,23360.0,26798.0,26141.0,25610.0,25079.0,-0.1403404255319149,-0.11238297872340426,-0.08978723404255319,-0.06719148936170213,29.90654205607477,-394.30065663848654,-180.92335999376985,-213.3772966447167
23320,23660,23020,23260,282388,-1.0212765957446808,-0.010212765957446801,24044.0,25180.0,27860.0,23020.0,26717.76,26011.12,25440.0,24868.88,-0.1486569217540842,-0.11827687016337055,-0.0937231298366294,-0.06916938950988827,22.85714285714286,-493.33697426310755,-243.40608284763738,-249.93089141547017
23260,23720,23260,23420,257763,0.6878761822871883,0.006878761822871837,23688.0,25089.0,27860.0,23020.0,26717.76,26011.12,25440.0,24868.88,-0.14080956447480777,-0.1106370623398804,-0.08625106746370624,-0.061865072587532065,17.34693877551021,-552.5439242623033,-305.2336511305706,-247.31027313173274
23120,23320,22920,23040,241277,-1.6225448334756618,-0.016225448334756587,23476.0,24978.0,27860.0,22920.0,26694.16,25972.92,25390.0,24807.08,-0.15860069444444444,-0.12729687499999992,-0.10199652777777778,-0.07669618055555563,16.50485436893203,-622.9477292558367,-368.77646675562386,-254.1712625002129
22960,23320,22880,22920,206283,-0.5208333333333333,-0.00520833333333337,23228.0,24841.0,27860.0,22880.0,26684.72,25957.64,25370.0,24782.36,-0.16425479930191977,-0.13253228621291446,-0.10689354275741711,-0.08125479930191974,16.999999999999986,-680.580935683749,-431.1373605412489,-249.4435751425001
23060,23180,22960,22960,143316,0.17452006980802792,0.0017452006980802626,23120.0,24705.0,27860.0,22880.0,26684.72,25957.64,25370.0,24782.36,-0.16222648083623697,-0.1305592334494773,-0.10496515679442509,-0.07937108013937284,16.999999999999986,-714.7883659542385,-487.8675616238469,-226.92080433039166
22620,22840,22620,22760,209022,-0.8710801393728222,-0.008710801393728262,23020.0,24582.0,27860.0,22620.0,26623.36,25858.32,25240.0,24621.68,-0.16974340949033395,-0.13613005272407733,-0.10896309314586995,-0.08179613356766258,11.111111111111114,-749.3977387763698,-540.1735970543515,-209.22414172201832
22800,23040,22480,22640,209464,-0.5272407732864675,-0.005272407732864637,22864.0,24437.0,27860.0,22480.0,26590.32,25804.84,25170.0,24535.16,-0.1744840989399293,-0.13978975265017668,-0.11174911660777385,-0.08370848056537102,9.452736318407972,-777.5458486652024,-587.6480473765217,-189.89780128868063
21760,22660,21760,22520,320214,-0.5300353356890459,-0.005300353356890497,22760.0,24264.0,27860.0,21760.0,26420.4,25529.8,24810.0,24090.2,-0.17319715808170522,-0.1336500888099467,-0.1016873889875666,-0.06972468916518654,9.64467005076142,-800.3109393340601,-630.1806257680295,-170.13031356603062
22560,23420,22560,23420,207242,3.996447602131439,0.03996447602131448,22860.0,24145.0,27860.0,21760.0,26420.4,25529.8,24810.0,24090.2,-0.12811272416737837,-0.09008539709649868,-0.059350982066609735,-0.02861656703672078,28.699551569506724,-737.2316122018638,-651.5908230547964,-85.64078914706738
23200,23200,22640,22760,167052,-2.818104184457728,-0.02818104184457726,22820.0,24005.0,27860.0,21760.0,26420.4,25529.8,24810.0,24090.2,-0.16082601054481552,-0.12169595782073811,-0.09007029876977153,-0.05844463971880495,26.229508196721312,-732.0585597512618,-667.6843703940895,-64.37418935717233
22660,23100,22500,22620,190352,-0.6151142355008787,-0.0061511423550087985,22792.0,23856.0,27860.0,21760.0,26420.4,25529.8,24810.0,24090.2,-0.16801061007957566,-0.12863837312113172,-0.09681697612732096,-0.0649955791335102,23.67346938775509,-730.8311419081838,-680.3137246969084,-50.517417211275415
22900,23360,22900,23360,147528,3.2714412024756854,0.03271441202475689,22936.0,23732.0,27860.0,21760.0,26420.4,25529.8,24810.0,24090.2,-0.13101027397260281,-0.09288527397260271,-0.062071917808219176,-0.03125856164383565,41.85022026431718,-662.5095906988354,-676.7528978972938,14.24330719845841
23440,23520,23120,23240,159913,-0.5136986301369862,-0.005136986301369828,23080.0,23599.0,27860.0,21760.0,26420.4,25529.8,24810.0,24090.2,-0.13685025817555943,-0.09852839931153182,-0.06755593803786575,-0.036583476764199686,39.99999999999999,-611.0039925638921,-663.6031168306134,52.59912426672133
23100,23140,22720,22740,152399,-2.1514629948364887,-0.02151462994836484,22944.0,23451.0,27860.0,21760.0,26420.4,25529.8,24810.0,24090.2,-0.1618469656992085,-0.12268249780123128,-0.09102902374670185,-0.059375549692172416,41.44144144144144,-603.5736351355044,-651.5972204915917,48.02358535608721
22520,23500,22520,23500,276237,3.342128408091469,0.033421284080914715,23092.0,23360.0,27860.0,21760.0,26420.4,25529.8,24810.0,24090.2,-0.12427234042553198,-0.08637446808510635,-0.05574468085106383,-0.02511489361702131,52.41935483870967,-530.2470173766742,-627.3271798686083,97.08016249193406
23280,23360,22780,22900,315912,-2.553191489361702,-0.025531914893617058,23148.0,23251.0,27620.0,21760.0,26237.04,25381.48,24690.0,23998.52,-0.1457222707423581,-0.10836157205240173,-0.07816593886462882,-0.047970305676855916,45.18518518518518,-514.6179348889673,-604.7853308726801,90.16739598371282
22800,23000,22320,23000,436983,0.43668122270742354,0.004366812227074135,23076.0,23141.0,27219.0,21760.0,25930.676,25133.662,24489.5,23845.338,-0.1274206956521739,-0.09276791304347827,-0.06476086956521739,-0.03675382608695651,49.609375,-488.5311274141095,-581.534490180966,93.00336276685653
23040,23260,23020,23260,259979,1.1304347826086958,0.011304347826087024,23080.0,23099.0,27079.0,21760.0,25823.716,25047.142,24419.5,23791.858,-0.11021994840928634,-0.07683327601031814,-0.049849527085124676,-0.02286577815993122,53.2319391634981,-441.78469845330255,-553.5845318354334,111.79983338213083
23220,23320,22940,23120,166348,-0.6018916595012898,-0.006018916595012858,23156.0,23047.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.11367128027681668,-0.08070761245674736,-0.05406574394463668,-0.02742387543252599,51.492537313432834,-411.29351110847347,-525.1263276900414,113.83281658156795
23000,23040,22740,22920,174507,-0.8650519031141869,-0.00865051903114189,23040.0,23018.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.12338917975567198,-0.09013787085514831,-0.06326352530541013,-0.03638917975567194,51.492537313432834,-398.67171462909755,-499.83540507785267,101.16369044875512
23000,23220,22960,23120,247959,0.8726003490401396,0.008726003490401313,23084.0,23011.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.11367128027681668,-0.08070761245674736,-0.05406574394463668,-0.02742387543252599,54.41176470588235,-368.285159385945,-473.5253559394712,105.24019655352618
23120,23380,23120,23280,188094,0.6920415224913495,0.006920415224913601,23140.0,23004.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.10601718213058427,-0.0732800687285223,-0.0468213058419244,-0.0203625429553265,56.934306569343065,-327.5175145728135,-444.3237876661397,116.80627309332618
22360,22740,22360,22600,305262,-2.9209621993127146,-0.029209621993127155,23008.0,22982.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.139295575221239,-0.10557345132743359,-0.07831858407079646,-0.05106371681415933,42.20532319391636,-346.0896730289278,-424.67696473869734,78.58729170976954
22600,23020,22440,22600,256232,0.0,0.0,22904.0,22966.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.139295575221239,-0.10557345132743359,-0.07831858407079646,-0.05106371681415933,48.26086956521739,-356.69646756829025,-411.08086530461594,54.384397736325695
23080,23200,22880,23080,183146,2.1238938053097343,0.02123893805309729,22936.0,22972.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.1156013864818025,-0.082580589254766,-0.05589254766031196,-0.029204506065857925,54.65587044534413,-322.6511189302619,-393.39491602974516,70.74379709948329
23160,23580,23140,23360,180401,1.2131715771230502,0.0121317157712304,22984.0,23002.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.1022294520547946,-0.06960445205479449,-0.04323630136986301,-0.016868150684931544,50.0,-269.9642945679261,-368.7087917373814,98.74449716945526
23580,24020,23380,23700,246062,1.4554794520547945,0.014554794520547976,23068.0,23055.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.08641687763713088,-0.054259915611814306,-0.028270042194092827,-0.0022801687763713448,54.893617021276604,-198.48642027187452,-334.66431744428,136.1778971724055
24060,24060,23560,23740,222481,0.16877637130801687,0.0016877637130801038,23296.0,23116.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.08458635214827304,-0.052483572030328524,-0.02653748946925021,-0.0005914069081718986,61.79245283018868,-137.03240000834194,-295.1379339570924,158.10553394875046
23740,23900,23480,23800,176852,0.2527379949452401,0.002527379949452291,23536.0,23135.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.08185210084033621,-0.0498302521008403,-0.023949579831932775,0.0019310924369747532,54.23728813559322,-82.53671575618864,-252.61769031691168,170.08097456072304
23800,23840,23320,23500,174899,-1.2605042016806722,-0.012605042016806678,23620.0,23172.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.09566297872340433,-0.06323234042553187,-0.03702127659574468,-0.010810212765957485,59.25925925925925,-62.83170141896335,-214.66049253732203,151.82879111835868
23580,23780,23460,23620,147674,0.5106382978723404,0.005106382978723456,23672.0,23222.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.09009652836579178,-0.05783065198983908,-0.03175275190516511,-0.005674851820491146,59.50920245398773,-37.10461951464822,-179.14931793278728,142.04469841813906
23560,23580,23220,23440,140484,-0.7620660457239627,-0.007620660457239636,23620.0,23226.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.09846757679180895,-0.06595392491467574,-0.03967576791808874,-0.013397610921501744,52.83018867924528,-30.884203555262502,-149.49629505728234,118.61209150201984
23440,23740,23440,23580,133635,0.5972696245733788,0.005972696245733822,23588.0,23243.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.09194571670907556,-0.05962510602205255,-0.033502968617472435,-0.007380831212892318,57.23270440251572,-14.490610384174943,-122.49515812266087,108.00454773848593
23600,23740,23440,23440,177344,-0.5937234944868532,-0.00593723494486853,23516.0,23278.0,26980.0,21760.0,25748.08,24985.96,24370.0,23754.04,-0.09846757679180895,-0.06595392491467574,-0.03967576791808874,-0.013397610921501744,58.33333333333333,-12.6495831374923,-100.52604312562717,87.87645998813487
23580,23880,23520,23560,288680,0.5119453924914675,0.005119453924914641,23528.0,23281.0,26500.0,21760.0,25381.36,24689.32,24130.0,23570.68,-0.07730730050933789,-0.04793378607809846,-0.024193548387096774,-0.00045331069609508875,57.23684210526315,-1.4903785067581339,-80.71891020185336,79.22853169509523
24000,24140,23920,23940,236372,1.6129032258064515,0.016129032258064502,23592.0,23333.0,26440.0,21760.0,25335.52,24652.24,24100.0,23547.760000000002,-0.05829239766081873,-0.029751044277360132,-0.006683375104427736,0.016384294068504508,60.122699386503065,37.58296276811234,-57.05853560786023,94.64149837597256
24260,24400,24040,24400,218991,1.921470342522974,0.019214703425229684,23784.0,23403.0,26440.0,21760.0,25335.52,24652.24,24100.0,23547.760000000002,-0.0383409836065574,-0.010337704918032853,0.012295081967213115,0.03492786885245893,79.60526315789474,104.46284025960995,-24.754260434366195,129.21710069397614
24400,24560,24040,24300,201490,-0.4098360655737705,-0.004098360655737654,23928.0,23455.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,-0.03506831275720164,-0.008391769547325031,0.01316872427983539,0.034729218106995814,77.07006369426752,147.69393698076237,9.735379048659517,137.95855793210285
24400,24620,24300,24460,131376,0.6584362139917695,0.006584362139917754,24132.0,23522.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,-0.028297628781684375,-0.0017955846279639515,0.019623875715453803,0.04104333605887155,74.46808510638297,192.64486532946103,46.31727630481983,146.3275890246412
24460,24480,23720,23840,216202,-2.5347506132461164,-0.025347506132461173,24188.0,23568.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,-0.055040268456375836,-0.027848993288590532,-0.00587248322147651,0.016104026845637512,57.594936708860764,176.20875659605736,72.29557236306734,103.91318423299002
23760,23980,23540,23880,183380,0.16778523489932887,0.001677852348993314,24176.0,23606.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,-0.05327303182579564,-0.02612730318257949,-0.0041876046901172526,0.017752093802344986,53.14685314685314,164.51426962149708,90.73931181475328,73.7749578067438
24160,24720,24020,24500,283540,2.5963149078726966,0.025963149078726877,24196.0,23667.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,-0.026618775510204074,-0.00015999999999992873,0.02122448979591837,0.04260897959183666,61.04651162790698,202.93580524403296,113.17861050060922,89.75719474342374
24500,25060,24320,24980,267225,1.9591836734693877,0.01959183673469389,24332.0,23786.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,-0.006891913530824654,0.019058446757405995,0.040032025620496396,0.0610056044835868,65.28497409326425,269.01608750961896,144.34610590241118,124.66998160720777
25340,25460,24980,25100,217154,0.4803843074459567,0.0048038430744594685,24460.0,23911.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,-0.0020780876494023845,0.02374820717131481,0.04462151394422311,0.0654948207171314,71.73913043478261,327.2953276036278,180.9359502426545,146.3593773609733
25100,25280,24920,25060,172808,-0.1593625498007968,-0.0015936254980080111,24704.0,24010.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,-0.0036775738228252137,0.022189944134078283,0.04309656823623304,0.0640031923383878,70.0,366.0349564225435,217.9557514786323,148.07920494391118
25120,25260,25060,25120,146856,0.23942537909018355,0.002394253790901857,24952.0,24098.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,-0.0012802547770700578,0.02452547770700644,0.04538216560509554,0.06623885350318465,74.13793103448276,397.00150371459677,253.7649019258252,143.23660178877157
25300,25920,25140,25260,246869,0.5573248407643312,0.005573248407643394,25104.0,24176.0,26200.0,21760.0,25152.16,24503.92,23980.0,23456.08,0.004269200316706261,0.029931908155186135,0.050673000791765635,0.07141409342834514,74.13793103448276,427.9069011233041,288.59330176532103,139.3135993579831
25560,25560,25260,25460,225314,0.791765637371338,0.007917656373713333,25200.0,24262.0,26160.0,21760.0,25121.6,24479.2,23960.0,23440.8,0.01329143754909668,0.0385231736056559,0.0589159465828751,0.07930871956009429,78.5310734463277,463.1985156045048,323.5143445331578,139.684171071347
25480,25580,25160,25340,181170,-0.4713275726630008,-0.004713275726630051,25248.0,24339.0,26000.0,21760.0,24999.36,24380.32,23880.0,23379.68,0.013442778216258857,0.03787213891081295,0.05761641673243883,0.0773606945540647,75.14124293785311,475.9973757751977,354.01095078156584,121.98642499363189
25340,25580,25240,25380,202872,0.15785319652722968,0.0015785319652723562,25312.0,24433.0,26000.0,21760.0,24999.36,24380.32,23880.0,23379.68,0.014997635933806123,0.03938849487785659,0.0591016548463357,0.07881481481481481,72.5,483.79138444710406,379.9670375146735,103.82434693243056
25380,25580,25240,25580,197418,0.7880220646178092,0.007880220646178104,25404.0,24531.0,26000.0,21760.0,24999.36,24380.32,23880.0,23379.68,0.022698983580922573,0.046899139953088365,0.06645817044566067,0.08601720093823298,70.06802721088435,500.3389253217101,404.04141507608085,96.29751024562927
25580,25800,25320,25640,218795,0.23455824863174357,0.0023455824863174435,25480.0,24641.0,26000.0,21760.0,24999.36,24380.32,23880.0,23379.68,0.024985959438377513,0.04912948517940719,0.0686427457098284,0.0881560062402496,73.10344827586206,512.3879795645225,425.7107279737692,86.67725159075331
25660,25800,25560,25760,143446,0.46801872074883,0.004680187207488196,25540.0,24750.0,26000.0,21760.0,24999.36,24380.32,23880.0,23379.68,0.029527950310558982,0.053559006211180135,0.07298136645962733,0.09240372670807452,72.72727272727273,525.5615920959099,445.6809007981974,79.88069129771247
25760,26000,25760,25880,121218,0.4658385093167702,0.004658385093167627,25648.0,24872.0,26000.0,21760.0,24999.36,24380.32,23880.0,23379.68,0.034027820710973704,0.057947449768160755,0.07727975270479134,0.09661205564142193,93.22033898305085,539.4661421749624,464.4379490735504,75.02819310141206
25880,26000,25700,25800,172454,-0.3091190108191654,-0.0030911901081916993,25732.0,24984.0,26000.0,21760.0,24999.36,24380.32,23880.0,23379.68,0.03103255813953486,0.0550263565891473,0.07441860465116279,0.09381085271317828,90.0,537.8304917562746,479.11645761009527,58.7140341461793
26200,26419,26040,26160,267605,1.3953488372093024,0.013953488372093092,25848.0,25095.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,0.03213012232415907,0.05813218654434255,0.07914755351681957,0.10016292048929659,88.78504672897196,559.1378255677737,495.120731201631,64.01709436614271
26120,26279,25960,26240,382615,0.3058103975535168,0.003058103975535076,25968.0,25187.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,0.035080945121951264,0.061003734756097605,0.08195503048780488,0.10290632621951215,86.20689655172414,575.8414309691725,511.2648711551393,64.5765598140332
25980,26180,25420,25580,271156,-2.5152439024390247,-0.02515243902439024,25932.0,25251.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,0.010184675527756109,0.03677630961688824,0.05826817826426896,0.07976004691164967,60.526315789473685,529.7164331387103,514.9551835518535,14.76124958685682
25580,26100,25580,26100,188046,2.032838154808444,0.020328381548084362,25976.0,25333.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,0.029905134099616905,0.05596697318007667,0.07703065134099617,0.09809432950191567,68.84057971014492,529.0234412984464,517.768835101172,11.25460619727437
25980,25980,25200,25200,236319,-3.4482758620689653,-0.03448275862068961,25856.0,25401.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,-0.0047411111111110614,0.022251507936507983,0.04406746031746032,0.06588341269841265,51.11111111111111,450.6568700127864,504.34644208349494,-53.68957207070855
25380,25820,25360,25700,184234,1.984126984126984,0.01984126984126977,25764.0,25492.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,0.014806381322957246,0.041273852140077866,0.06266536964980544,0.08405688715953302,55.55555555555556,424.0089082361301,488.27893531402196,-64.27002707789188
26000,26000,25160,25380,258795,-1.245136186770428,-0.012451361867704236,25592.0,25536.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,0.002384712371946464,0.029185894405043388,0.05084712371946414,0.0725083530338849,49.01960784313725,372.771799627797,465.177508176777,-92.40570854897999
25380,25380,24800,24920,251868,-1.8124507486209613,-0.01812450748620964,25460.0,25533.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,-0.016030337078651636,0.01126556982343504,0.033326645264847514,0.05538772070625998,45.24886877828054,291.68549744602205,430.47910603062604,-138.793608584604
24920,25420,24920,25320,120693,1.6051364365971106,0.01605136436597121,25304.0,25544.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,2.069510268567344e-05,0.026885387045813634,0.04859794628751975,0.07031050552922587,49.37238493723849,256.741123970889,395.7315096186786,-138.9903856477896
25400,25620,25320,25500,134054,0.7109004739336493,0.007109004739336511,25364.0,25566.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,0.007079372549019657,0.03375443137254907,0.05531372549019608,0.0768730196078431,49.15966386554622,240.7962031687639,364.74444832869574,-123.94824515993184
26000,26040,25780,26000,335327,1.9607843137254901,0.019607843137254832,25424.0,25610.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,0.026174000000000048,0.05233607692307697,0.07348076923076922,0.09462546153846149,53.46153846153846,265.4456674614703,344.88469215525066,-79.43902469378037
26180,26200,25800,26000,136599,0.0,0.0,25548.0,25647.0,26419.0,21760.0,25319.476,24639.262,24089.5,23539.738,0.026174000000000048,0.05233607692307697,0.07348076923076922,0.09462546153846149,52.362204724409445,281.73290395904405,332.25433451600935,-50.5214305569653
